city,date,temp_mean,temp_min,temp_max,rh_mean,wind_mean,wind_max,precip_sum,pressure_mean,n_hours
Birmingham,2016-01-31,6.875000000000001,0.8,11.7,86.16666666666667,20.283333333333335,26.5,1.4000000000000001,1006.2291666666666,24
Birmingham,2016-02-01,10.204166666666667,7.4,12.6,72.45833333333333,31.170833333333334,38.3,0,1010.6208333333333,24
Birmingham,2016-02-02,5.6375,2.9,7.2,66.33333333333333,25.520833333333332,32.4,0,1012.55,24
Birmingham,2016-02-03,3.5416666666666665,1.9,6.5,78.875,20.8125,27.1,1.5,1020.9375,24
Birmingham,2016-02-04,8.058333333333334,3,10.5,87.04166666666667,19.908333333333335,26.4,1.6,1023.3916666666667,24
Birmingham,2016-02-05,8.654166666666667,7.1,10,82.58333333333333,24.71666666666667,31.4,1.8,1014.15,24
Birmingham,2016-02-06,7.9375,5.6,9.5,92.5,24.541666666666668,40.3,20.6,992.65,24
Birmingham,2016-02-07,5.454166666666667,3.2,8.5,81.83333333333333,26.9625,35,5,986.7375,24
Birmingham,2016-02-08,5.845833333333333,4,7,77.83333333333333,32.77916666666667,38.4,5,981.3375,24
Birmingham,2016-02-09,3.316666666666667,1.2,5.4,74.625,19.1875,25,0,986.1916666666667,24
Birmingham,2016-02-10,3.841666666666667,0.8,6.6,79.875,15.616666666666667,20.3,0,996.425,24
Birmingham,2016-02-11,2.208333333333333,-1.2,6.3,81.70833333333333,8.216666666666667,11.4,0,1002.6,24
Birmingham,2016-02-12,2.6,0.2,6.5,88.66666666666667,11.658333333333333,15.6,0,995.3916666666667,24
Birmingham,2016-02-13,2.1875,0.2,4.7,86.79166666666667,17.4625,26.6,0.1,988.7625,24
Birmingham,2016-02-14,2.025,-0.6,4.8,77.79166666666667,17.3875,23.3,0,999.6,24
Birmingham,2016-02-15,0.9750000000000001,-2.3,4.9,75.25,14.816666666666666,19.2,0,1026.9875,24
Birmingham,2016-02-16,1.3458333333333334,-3.7,5.4,77.5,16.758333333333333,26,0,1031.3583333333333,24
Birmingham,2016-02-17,3.875,2.2,4.5,89.75,18.841666666666665,25.7,13.6,1014.2083333333334,24
Birmingham,2016-02-18,2.3958333333333335,-0.9,6.2,81.45833333333333,10.541666666666666,13.4,0,1014.1041666666666,24
Birmingham,2016-02-19,3.7874999999999996,-1,8.2,86.5,19.84583333333333,29.1,0.7999999999999999,1012.3791666666667,24
Birmingham,2016-02-20,8.404166666666667,5.6,10.6,84.66666666666667,25.7,31,1.9000000000000001,1006.2875,24
Birmingham,2016-02-21,10.9125,10.2,12,85.20833333333333,27.254166666666666,36.5,0.1,1006.3416666666667,24
Birmingham,2016-02-22,5.445833333333333,2.4,9.9,71.83333333333333,15.145833333333334,21.4,1.2,1008.9541666666667,24
Birmingham,2016-02-23,2.966666666666667,-1.6,6.6,77.91666666666667,10.266666666666667,13,0,1017.3916666666667,24
Birmingham,2016-02-24,0.1749999999999998,-4,5,80.08333333333333,7.420833333333333,9.2,0,1018.5375,24
Birmingham,2016-02-25,1.2875,-1.8,4.6,75.20833333333333,8.616666666666667,11.5,0,1016.5458333333333,24
Birmingham,2016-02-26,2.5625,-0.1,5.8,69.08333333333333,11.345833333333333,16.3,0,1009.35,24
Birmingham,2016-02-27,1.8708333333333333,-1.4,5.1,73.95833333333333,14.941666666666666,20.8,0,1012.7208333333333,24
Birmingham,2016-02-28,2.4125,-0.9,6,77.95833333333333,14,20.7,0,1023.3791666666667,24
Birmingham,2016-02-29,1.9,-2.1,5.9,82.04166666666667,10.458333333333334,23.1,1.8,1026.2458333333334,24
Birmingham,2016-03-01,8,2.7,12.1,84.5,24.779166666666665,28.7,5.699999999999999,1007.4166666666666,24
Birmingham,2016-03-02,4.029166666666667,2.5,5.5,78.58333333333333,27.4875,33.5,2.8000000000000007,997.4958333333334,24
Birmingham,2016-03-03,4.429166666666666,0.9,7.1,79.08333333333333,17.4875,34.3,5.2,1002.3666666666667,24
Birmingham,2016-03-04,2.5041666666666664,-0.3,5.6,83.54166666666667,13.558333333333334,22.5,3.2,990.6708333333333,24
Birmingham,2016-03-05,2.3833333333333333,-0.5,5.6,85.08333333333333,17.683333333333334,24.5,0.8999999999999999,1002.075,24
Birmingham,2016-03-06,1.4333333333333333,-1,4.7,81.54166666666667,12.6625,16.7,0.5,1006.3083333333334,24
Birmingham,2016-03-07,1.0208333333333333,-2.4,5.4,70.45833333333333,12.608333333333334,16.8,0,1010.8541666666666,24
Birmingham,2016-03-08,2.4458333333333333,-3.8,6.3,87.95833333333333,13,19,0.2,1010.95,24
Birmingham,2016-03-09,3.4791666666666665,1.5,5.5,93.54166666666667,24.179166666666667,34.4,20.900000000000002,999.6541666666667,24
Birmingham,2016-03-10,5.045833333333333,2.8,7.8,83.33333333333333,11.241666666666667,16.5,0.2,1020.5583333333333,24
Birmingham,2016-03-11,5.404166666666667,1.7,8.5,83.29166666666667,5.083333333333333,7.9,0,1027.9625,24
Birmingham,2016-03-12,6.779166666666667,2.9,10.2,81.70833333333333,6.104166666666667,7.6,0,1029.9583333333333,24
Birmingham,2016-03-13,5.729166666666667,1.6,9.7,83.58333333333333,9.187499999999998,13,0,1034.8875,24
Birmingham,2016-03-14,4.491666666666666,1.1,9.1,77,17.420833333333334,22.1,0,1034.5916666666667,24
Birmingham,2016-03-15,6.120833333333334,3.5,8.6,84.41666666666667,14.783333333333333,17.8,0,1031.9541666666667,24
Birmingham,2016-03-16,5.891666666666667,3.6,8.8,80.125,18.758333333333333,22.5,0,1031.7125,24
Birmingham,2016-03-17,4.654166666666667,1.4,8.3,80.83333333333333,10.9625,13.8,0,1031.6458333333333,24
Birmingham,2016-03-18,4.104166666666667,-0.6,7.5,86.66666666666667,10.466666666666667,14.5,0,1028.2041666666667,24
Birmingham,2016-03-19,5.4875,3.4,7.8,78.79166666666667,13.7875,19.1,0,1027.9625,24
Birmingham,2016-03-20,5.808333333333334,2.4,9,76.58333333333333,9.2875,11.6,0,1026.2791666666667,24
Birmingham,2016-03-21,5.2875,1.7,8.2,80.5,10.4375,14.6,0,1023.6708333333333,24
Birmingham,2016-03-22,6.104166666666667,2.4,9.6,79.70833333333333,7.554166666666667,10,0,1018.4541666666667,24
Birmingham,2016-03-23,6.3375,3.5,8.9,75.95833333333333,7.529166666666667,9.6,0,1016.7291666666666,24
Birmingham,2016-03-24,6.379166666666666,2.9,8.1,89.125,15.854166666666666,23.7,4.3999999999999995,1010.7375,24
Birmingham,2016-03-25,7.766666666666667,3.6,11.2,74,14.291666666666666,23,0,1012.7125,24
Birmingham,2016-03-26,8.116666666666667,5.4,11.7,82.95833333333333,29.291666666666668,42.5,5.4,999.35,24
Birmingham,2016-03-27,6.216666666666667,3.7,9.7,80.91666666666667,23.45,31.7,5.3,994.7916666666666,24
Birmingham,2016-03-28,6.316666666666666,2.8,8.9,77.45833333333333,21.6375,37.7,15.499999999999998,985.6416666666667,24
Birmingham,2016-03-29,5.05,2.7,9.4,78.54166666666667,16.454166666666666,24.1,3.7,1000.0666666666666,24
Birmingham,2016-03-30,5.554166666666666,2.1,10,75.70833333333333,12.200000000000001,16.3,0.1,1006.9125,24
Birmingham,2016-03-31,4.879166666666666,-1,10,75.875,8.041666666666666,10.9,0.1,1016.0416666666666,24
Birmingham,2016-04-01,5.583333333333333,0.2,9.2,76.25,17.849999999999998,28.3,0,1016.3208333333333,24
Birmingham,2016-04-02,8.508333333333333,6.4,12,72.125,15.2875,23.3,3.3000000000000003,1010.2625,24
Birmingham,2016-04-03,9.020833333333334,5.6,13.1,80.79166666666667,10.616666666666667,17.8,5.8,1004.1083333333333,24
Birmingham,2016-04-04,8.6375,4.4,12.5,88.33333333333333,7.6,11.1,4.8,1000.8291666666667,24
Birmingham,2016-04-05,7.2,4,10.8,75.25,13.675,20.4,0,1006.6958333333333,24
Birmingham,2016-04-06,6.4375,3.6,9.2,73.625,24.508333333333333,33.8,2.0000000000000004,1004.8458333333333,24
Birmingham,2016-04-07,6.191666666666666,3.7,10.6,81.79166666666667,19.95,26.3,4.500000000000001,1008.0083333333333,24
Birmingham,2016-04-08,7.995833333333334,5,11.7,80.58333333333333,10.283333333333333,15.8,0.30000000000000004,1010,24
Birmingham,2016-04-09,5.9875,2.3,9.2,80.29166666666667,10.933333333333334,17.6,5.300000000000001,1001.6625,24
Birmingham,2016-04-10,5.454166666666667,-1,10.8,72.58333333333333,18.09166666666667,26.4,2.7,1006.8458333333333,24
Birmingham,2016-04-11,9.391666666666667,5.6,13.7,86.41666666666667,13.233333333333333,22.1,10.9,1006.2208333333333,24
Birmingham,2016-04-12,8.1125,4.8,12.1,85.375,7.195833333333334,11.9,0.30000000000000004,1005.8291666666667,24
Birmingham,2016-04-13,8.191666666666666,2.7,13.5,78.75,5.420833333333333,9.1,0,1007.8958333333334,24
Birmingham,2016-04-14,8.091666666666667,2.8,13.6,87.70833333333333,10.554166666666667,15.3,4.2,1009.1791666666667,24
Birmingham,2016-04-15,6.529166666666667,4,9.3,88.29166666666667,11.529166666666667,16.1,3.7,1001.7958333333333,24
Birmingham,2016-04-16,4.1125,0.6,8.1,77.25,13.545833333333333,19.5,2.7,1005.425,24
Birmingham,2016-04-17,4.691666666666666,-2,9.7,69.625,9.004166666666666,11.1,0.1,1015.7958333333333,24
Birmingham,2016-04-18,7.083333333333333,2.2,10.9,73.75,15.395833333333334,21.6,0,1020.9958333333333,24
Birmingham,2016-04-19,8.4,4,12.6,71.625,7.425,12.2,0,1028.2875,24
Birmingham,2016-04-20,7.9125000000000005,1.6,13.2,70.54166666666667,11.858333333333333,15.5,0,1030.0833333333333,24
Birmingham,2016-04-21,8.520833333333334,2.3,14.5,71.66666666666667,14.595833333333333,17.8,0,1025.1375,24
Birmingham,2016-04-22,6.704166666666667,4.3,8.6,78.54166666666667,15.070833333333333,21.3,0.30000000000000004,1022.8916666666667,24
Birmingham,2016-04-23,5.204166666666667,0.6,8.9,69.79166666666667,14.25,20.6,0,1021.9458333333333,24
Birmingham,2016-04-24,5.533333333333333,2.4,7.9,77.875,13.391666666666667,18.4,1.9,1020.4625,24
Birmingham,2016-04-25,6.35,2.4,10.1,79.75,17.804166666666667,27.6,2.8,1010.7708333333334,24
Birmingham,2016-04-26,3.9291666666666667,0.5,8,69.20833333333333,19.133333333333333,25.6,0.8,1009.4208333333333,24
Birmingham,2016-04-27,3.6458333333333335,-0.3,8.1,77.33333333333333,11.7,16.1,2.5,1012.9375,24
Birmingham,2016-04-28,4.129166666666667,-1.3,8.4,76.29166666666667,16.745833333333334,27.2,3.4,1010.8625,24
Birmingham,2016-04-29,4.583333333333333,0.3,8.6,72.625,21.3625,29.3,1.9000000000000001,1009.2708333333334,24
Birmingham,2016-04-30,5.341666666666667,0.5,10.2,77.25,11.6,17.4,2.4000000000000004,1021.45,24
Birmingham,2016-05-01,7.2,0.7,11.3,83.41666666666667,17.366666666666667,25.8,0,1025.1291666666666,24
Birmingham,2016-05-02,10.154166666666667,5.7,13.4,81.625,20.720833333333335,31.2,2.9000000000000004,1018.025,24
Birmingham,2016-05-03,8.025,3.8,12.2,68.83333333333333,14.333333333333334,19.8,0.30000000000000004,1024.6458333333333,24
Birmingham,2016-05-04,8.941666666666666,1.2,14.5,72.625,12.6625,18.9,0,1024.6916666666666,24
Birmingham,2016-05-05,11.2375,3.1,17.4,65.75,10.141666666666666,14.2,0,1019.0291666666667,24
Birmingham,2016-05-06,12.695833333333333,5.4,18.6,67.66666666666667,9.020833333333334,11.7,0,1011.1916666666667,24
Birmingham,2016-05-07,14.458333333333334,8.9,20.4,79.66666666666667,11.025,14.2,2.9,1006.6875,24
Birmingham,2016-05-08,16.9125,10.7,23,66.125,14.595833333333333,22.9,0.2,1007.0458333333333,24
Birmingham,2016-05-09,17.225,12.3,21.9,66.41666666666667,16.945833333333333,23.9,1.1,1008.5541666666667,24
Birmingham,2016-05-10,13.866666666666667,12.4,15.8,91.5,15.4625,21.5,6.6,1007.2,24
Birmingham,2016-05-11,14.633333333333333,12,18.9,89.625,16.329166666666666,20.7,10.5,1004.2833333333333,24
Birmingham,2016-05-12,14.45,10.2,19.6,81.08333333333333,19.770833333333332,24.2,0.1,1004.9916666666667,24
Birmingham,2016-05-13,10.995833333333334,7.1,14.9,75.54166666666667,18.90416666666667,24.1,0,1012.625,24
Birmingham,2016-05-14,8.466666666666667,5.1,11.9,63.25,9.691666666666666,12.2,0,1020.7375000000001,24
Birmingham,2016-05-15,8.808333333333334,3.2,12.4,72.45833333333333,9.5375,13,0,1022.3666666666667,24
Birmingham,2016-05-16,9.616666666666667,5,14,72.58333333333333,11.5,14.9,0,1021.3333333333334,24
Birmingham,2016-05-17,10.820833333333333,4.4,15.1,77.20833333333333,13.670833333333334,20.4,0,1014.5625,24
Birmingham,2016-05-18,11.495833333333334,8.5,15.1,81.29166666666667,16.579166666666666,21.3,8.399999999999999,1003.7625,24
Birmingham,2016-05-19,11.875,7.6,16.6,79.5,16.35,24.7,0.8,1010.1583333333333,24
Birmingham,2016-05-20,13.191666666666666,11.1,16.1,76.29166666666667,18.408333333333335,22.8,2.1,1011.7083333333334,24
Birmingham,2016-05-21,12.8125,9.7,15.1,87.95833333333333,20.7625,29.5,5.800000000000001,1005.3708333333334,24
Birmingham,2016-05-22,11.425,7.5,15.4,79.625,9.983333333333333,14.5,1.1,1007.8541666666666,24
Birmingham,2016-05-23,11.254166666666666,6.6,15.6,73.54166666666667,13.804166666666667,21.6,0.2,1018.7958333333333,24
Birmingham,2016-05-24,10.745833333333334,5.9,14.9,71.875,12.558333333333334,18.2,0,1022.3,24
Birmingham,2016-05-25,8.995833333333334,6.9,10.7,75.375,13.041666666666666,17.1,0,1018.9666666666667,24
Birmingham,2016-05-26,11.354166666666666,8.7,14.5,77.70833333333333,4.879166666666666,10.5,0.2,1016.4458333333333,24
Birmingham,2016-05-27,12.691666666666666,8.2,16.7,76.04166666666667,9.525,13.9,0,1017.3416666666667,24
Birmingham,2016-05-28,12.970833333333333,8.1,17.7,75.08333333333333,10.1625,13.4,0.1,1016,24
Birmingham,2016-05-29,12.845833333333333,7.2,18,76.29166666666667,11.683333333333334,15.5,0,1015.2208333333333,24
Birmingham,2016-05-30,13.004166666666666,8.1,17.1,76,16.954166666666666,22.8,0,1018.35,24
Birmingham,2016-05-31,13.375,9.9,17.7,72.375,23.129166666666666,29.5,0.1,1019.9666666666667,24
Birmingham,2016-06-01,12.291666666666666,10.3,14.7,82.20833333333333,20.170833333333334,24.5,0.30000000000000004,1024.2333333333333,24
Birmingham,2016-06-02,11.425,8.4,15.3,73.91666666666667,16.529166666666665,21,0,1022.7958333333333,24
Birmingham,2016-06-03,12.7625,7.9,17.7,73.54166666666667,9.720833333333333,13.7,0,1018.15,24
Birmingham,2016-06-04,15.85,12.4,20,83.54166666666667,8.333333333333334,11.4,0.4,1018.0166666666667,24
Birmingham,2016-06-05,15.6375,9.7,21.4,80.04166666666667,10.216666666666667,11.9,0,1021.3208333333333,24
Birmingham,2016-06-06,16.7375,9.4,22.9,70.375,9.554166666666667,12.6,0,1021.6125,24
Birmingham,2016-06-07,17.345833333333335,11.6,21.2,69.08333333333333,5.175,10.2,1.1,1022.6416666666667,24
Birmingham,2016-06-08,18.004166666666666,13.6,22.6,81.75,8.845833333333333,13.6,0.7999999999999999,1024.1,24
Birmingham,2016-06-09,16.308333333333334,10.5,21.5,75.45833333333333,7.879166666666666,11.5,0.5,1021.0166666666667,24
Birmingham,2016-06-10,17.2125,14.1,20.7,85.45833333333333,4.708333333333333,7,9.5,1012.7958333333333,24
Birmingham,2016-06-11,16.441666666666666,13.9,19.2,82.04166666666667,7.708333333333333,14.6,2.1999999999999997,1009.9125,24
Birmingham,2016-06-12,14.9375,12.7,18.1,89.375,9.116666666666667,13.3,6.9,1005.7125,24
Birmingham,2016-06-13,14.15,11.6,16,87.45833333333333,8.358333333333333,14.6,6.3,1001.5083333333333,24
Birmingham,2016-06-14,13.895833333333334,11.5,16.4,90.25,5.345833333333333,11,13.899999999999999,995,24
Birmingham,2016-06-15,14.2,11.6,17.8,86.16666666666667,3.7708333333333335,7.1,7,995.5416666666666,24
Birmingham,2016-06-16,13.895833333333334,10.9,17.4,88.625,8.391666666666667,10.9,6.600000000000001,1000.9416666666666,24
Birmingham,2016-06-17,13.770833333333334,10.7,18.2,82.5,11.2375,16.6,5.5,1008.5,24
Birmingham,2016-06-18,14.25,11.5,17.1,75.20833333333333,9.041666666666666,13,0.1,1019.2791666666667,24
Birmingham,2016-06-19,14.729166666666666,11,17.7,84.5,15.1125,24.3,2.8000000000000003,1020.4166666666666,24
Birmingham,2016-06-20,16.025,13.9,18.5,84.29166666666667,15.395833333333334,24.2,7.6,1011.625,24
Birmingham,2016-06-21,15.725,11.9,19,72.66666666666667,10.291666666666666,15.8,0,1015.7333333333333,24
Birmingham,2016-06-22,16.204166666666666,11.7,19.9,81.75,11.2375,17.1,0.1,1017.3333333333334,24
Birmingham,2016-06-23,17.1375,13.2,20.6,77.41666666666667,9.033333333333333,13.6,0,1016.0708333333333,24
Birmingham,2016-06-24,14.870833333333334,11.1,18.2,74.5,13.595833333333333,22.5,1.1,1016.0041666666666,24
Birmingham,2016-06-25,13.825,9.5,17.8,79.25,10.858333333333333,17.2,4.3,1016.6708333333333,24
Birmingham,2016-06-26,14.154166666666667,11.7,17.2,80.41666666666667,15.445833333333333,19.5,3.6,1016.7833333333333,24
Birmingham,2016-06-27,14.454166666666666,12,16.4,71.29166666666667,14.966666666666667,19.2,0.3,1017.2666666666667,24
Birmingham,2016-06-28,12.779166666666667,9.2,16.5,83.25,11.158333333333333,18.6,8.899999999999999,1012.5333333333333,24
Birmingham,2016-06-29,12.533333333333333,8.4,15.5,88.625,18.533333333333335,28.9,4.999999999999999,1005.4166666666666,24
Birmingham,2016-06-30,13.9875,9.1,18,77.75,14.708333333333334,22.1,1.7000000000000002,1006.9916666666667,24
Birmingham,2016-07-01,13.929166666666667,10.7,16,73.58333333333333,19.670833333333334,26.1,1.4,1006.2541666666667,24
Birmingham,2016-07-02,12.704166666666666,8.4,16.5,71.29166666666667,18.954166666666666,25.2,1.2,1011.5083333333333,24
Birmingham,2016-07-03,14.141666666666666,8.8,18.6,70.83333333333333,10.516666666666666,14.6,0.2,1017.225,24
Birmingham,2016-07-04,15.25,10,18.8,77.20833333333333,13.354166666666668,21.7,0.2,1016.725,24
Birmingham,2016-07-05,14.758333333333333,11.5,17.1,71.33333333333333,17.21666666666667,24.7,0,1017.6791666666667,24
Birmingham,2016-07-06,14.329166666666667,8.8,18.4,72.08333333333333,9.425,14.5,0,1021.9541666666667,24
Birmingham,2016-07-07,15.6375,13.3,17.7,81.25,16.125,20.1,1.1,1017.675,24
Birmingham,2016-07-08,16.808333333333334,14.4,19.4,77.04166666666667,18.65,23.9,2.8,1014.475,24
Birmingham,2016-07-09,17.2875,13.9,20.8,86.29166666666667,20.675,31.3,6.3999999999999995,1013.8791666666667,24
Birmingham,2016-07-10,17.6125,15,19.9,78.5,22.72083333333333,27.5,0.7999999999999999,1005.3041666666667,24
Birmingham,2016-07-11,16.0375,13.4,18.2,77.04166666666667,20.441666666666666,26.6,1.9000000000000001,1005.2208333333333,24
Birmingham,2016-07-12,12.945833333333333,11,15,81.66666666666667,10.295833333333334,15.5,2.6,1012.1208333333333,24
Birmingham,2016-07-13,12.9125,8.7,16.6,76.91666666666667,13.041666666666666,18.8,0.8,1018.375,24
Birmingham,2016-07-14,13.7875,9.3,17.4,71.75,11.9375,17.7,0,1024.0583333333334,24
Birmingham,2016-07-15,15.204166666666666,10.7,19.3,82.45833333333333,15.4,23.1,0,1024.6125,24
Birmingham,2016-07-16,18.291666666666668,16.7,20.3,85.5,17.916666666666668,23.7,0.2,1022.9708333333333,24
Birmingham,2016-07-17,18.925,15.7,22.5,79.54166666666667,12.645833333333334,16.6,0.1,1021.5375,24
Birmingham,2016-07-18,19.579166666666666,13.6,24.9,80.125,6.354166666666667,9.2,0,1021.0041666666666,24
Birmingham,2016-07-19,22.85,15.2,29.3,68.75,13.029166666666667,21,0,1015.6375,24
Birmingham,2016-07-20,21.9875,16.9,25.4,68.79166666666667,13.070833333333333,18.5,0.8,1008.5958333333333,24
Birmingham,2016-07-21,17.733333333333334,13.8,21.1,73.625,8.9625,13.4,1.6,1015.8083333333334,24
Birmingham,2016-07-22,19.104166666666668,15.5,22.5,75.625,5.458333333333333,9.7,0.7999999999999999,1018.1791666666667,24
Birmingham,2016-07-23,18.941666666666666,14.4,23.1,76.70833333333333,8.266666666666666,11,0.2,1019.65,24
Birmingham,2016-07-24,17.666666666666668,13.9,20.3,81.16666666666667,13.033333333333333,20.9,2.7,1017.3166666666667,24
Birmingham,2016-07-25,16.379166666666666,13.2,19.4,73.70833333333333,13.1625,17.6,0.3,1018.3708333333334,24
Birmingham,2016-07-26,16.5,12.2,20.3,77.08333333333333,12.783333333333333,18.2,0.4,1019.425,24
Birmingham,2016-07-27,17.008333333333333,13.4,20.3,78.58333333333333,14.283333333333333,20.9,1.2000000000000002,1014.625,24
Birmingham,2016-07-28,15.816666666666666,10.1,19.6,79.70833333333333,11.995833333333334,23.4,2,1012.7,24
Birmingham,2016-07-29,16.6625,14,19.7,83.66666666666667,11.970833333333333,16.1,0.8999999999999999,1010.1541666666667,24
Birmingham,2016-07-30,15.445833333333333,11.4,19,72.29166666666667,11.554166666666667,15.7,0.4,1014.0291666666667,24
Birmingham,2016-07-31,14.766666666666666,10.6,18.6,71.66666666666667,10.691666666666666,15.6,0.1,1017.0458333333333,24
Birmingham,2016-08-01,14.208333333333334,10.4,17.6,82.125,11.9125,17.5,6.000000000000001,1016.575,24
Birmingham,2016-08-02,16.870833333333334,13.4,19.9,92.5,10.6625,16.8,1.8,1007.9,24
Birmingham,2016-08-03,17.695833333333333,15.2,19.9,74.70833333333333,24.475,32,0.4,1004.6166666666667,24
Birmingham,2016-08-04,16.304166666666667,14.2,18.9,75.08333333333333,18.02916666666667,23.1,0.8,1007.9625,24
Birmingham,2016-08-05,16.370833333333334,12.5,20.9,71.625,10.129166666666666,13.8,0,1019.1708333333333,24
Birmingham,2016-08-06,17.6625,11.7,22.8,73.08333333333333,13.308333333333334,21.9,0,1025.025,24
Birmingham,2016-08-07,18.441666666666666,16,20.3,69.79166666666667,23.145833333333332,25.3,0,1020.9875,24
Birmingham,2016-08-08,15.008333333333333,12.3,17.6,62.208333333333336,19.1,25.2,0,1021.1875,24
Birmingham,2016-08-09,13.233333333333334,10.2,16.2,67.875,17.333333333333332,22.4,0.2,1025.45,24
Birmingham,2016-08-10,13.7125,10.2,17,71.58333333333333,13.4,17.1,0,1024.6083333333333,24
Birmingham,2016-08-11,15.85,13,18.9,79.33333333333333,18.7375,25,0.4,1021.4666666666667,24
Birmingham,2016-08-12,17.9875,15.4,21.9,71.25,17.758333333333333,23.9,0,1022.0291666666667,24
Birmingham,2016-08-13,16.975,13.9,19.3,70.875,14.995833333333334,20,0.1,1021.6708333333333,24
Birmingham,2016-08-14,16.108333333333334,11,19.9,73.04166666666667,6.704166666666667,10.1,0,1025.4916666666666,24
Birmingham,2016-08-15,17.766666666666666,12.9,22.7,67.04166666666667,8.154166666666667,12.7,0,1024.0708333333332,24
Birmingham,2016-08-16,17.075,11,22.3,68.875,10.516666666666667,13.4,0,1019.3083333333333,24
Birmingham,2016-08-17,17.470833333333335,11.4,23.3,70.125,10.408333333333333,13,0,1013.5791666666667,24
Birmingham,2016-08-18,18.820833333333333,13.3,23.6,66.41666666666667,10.320833333333333,14.4,0,1010.1291666666667,24
Birmingham,2016-08-19,16.525,15.3,18,84.41666666666667,15.95,19,8.799999999999999,1004.1125,24
Birmingham,2016-08-20,16.004166666666666,14.1,19.1,76.29166666666667,27.266666666666666,35.5,1.8000000000000005,1001.5208333333334,24
Birmingham,2016-08-21,16.254166666666666,14.5,19.2,80.5,21.320833333333333,24.2,7.199999999999999,1013.6208333333333,24
Birmingham,2016-08-22,18.266666666666666,16.6,20.3,87.54166666666667,18.8125,25,1.4,1020.4458333333333,24
Birmingham,2016-08-23,20.8875,15.2,27,72.04166666666667,11.820833333333333,19,0,1020.8041666666667,24
Birmingham,2016-08-24,19.21666666666667,15.1,24.4,76.41666666666667,11.279166666666667,15.3,0,1019,24
Birmingham,2016-08-25,19.479166666666668,15.9,24.2,84.875,5.766666666666667,10.5,13.900000000000002,1015.75,24
Birmingham,2016-08-26,16.816666666666666,11.8,20.8,72.16666666666667,10.5625,15.6,0,1017.5458333333333,24
Birmingham,2016-08-27,15.733333333333333,10,19.9,84.29166666666667,11.979166666666666,17,11.899999999999999,1016.3166666666666,24
Birmingham,2016-08-28,16.9125,14.5,20.1,88.04166666666667,9.641666666666666,12.7,2.3,1012.2458333333334,24
Birmingham,2016-08-29,16.34583333333333,13,20.7,75.29166666666667,9.279166666666667,12.3,0,1021.7625,24
Birmingham,2016-08-30,16.720833333333335,10.3,22.5,77.41666666666667,9.195833333333333,13.7,0,1022.9916666666667,24
Birmingham,2016-08-31,16.633333333333333,12.8,20.7,77.08333333333333,13.495833333333334,20.7,0.6,1019.1791666666667,24
Birmingham,2016-09-01,16.2,12.3,20.5,73.83333333333333,10.804166666666667,17.1,0.9,1021.65,24
Birmingham,2016-09-02,16.004166666666666,13.1,18.9,79.58333333333333,14.958333333333334,18.4,1.6000000000000003,1016.8,24
Birmingham,2016-09-03,14.954166666666666,11.6,17.6,92.54166666666667,18.691666666666666,30.2,9.399999999999999,1012.2583333333333,24
Birmingham,2016-09-04,16.191666666666666,14.1,19.1,77.54166666666667,16.104166666666668,24.1,0.4,1011.3041666666667,24
Birmingham,2016-09-05,17.379166666666666,13.9,21.4,89.875,11.475,15.5,2.5999999999999996,1017.5958333333333,24
Birmingham,2016-09-06,19.770833333333332,17.6,21.8,84.91666666666667,10.041666666666666,15.5,0,1021.8916666666667,24
Birmingham,2016-09-07,20.475,16.6,24.7,79.54166666666667,9.079166666666666,13.6,0,1016.7666666666667,24
Birmingham,2016-09-08,17.245833333333334,15.4,19.6,71.04166666666667,17.5,25.1,0.7,1009.6458333333334,24
Birmingham,2016-09-09,17.85,15.1,20.8,78.25,24.55,31.7,1.5999999999999999,1010.8208333333333,24
Birmingham,2016-09-10,14.754166666666666,11.5,16.7,87.08333333333333,10.783333333333333,23.1,6.600000000000001,1011.3166666666667,24
Birmingham,2016-09-11,13.454166666666667,8.9,17.6,76.95833333333333,13.154166666666667,19.2,0,1015.1291666666667,24
Birmingham,2016-09-12,17.45,11.8,22.6,80.20833333333333,19.083333333333332,27.6,0,1010.7083333333334,24
Birmingham,2016-09-13,20.97083333333333,16,26.2,80.625,8.7,14.3,0.5,1009.6833333333333,24
Birmingham,2016-09-14,20.71666666666667,17.1,26.1,83.41666666666667,13.041666666666666,23.1,0.8,1010.6166666666667,24
Birmingham,2016-09-15,18.8375,13.8,23.9,87.83333333333333,8.641666666666666,12.8,0,1010.7208333333333,24
Birmingham,2016-09-16,15.216666666666667,12.3,17.7,78.66666666666667,21.3,26.3,1.9999999999999998,1013.825,24
Birmingham,2016-09-17,14.029166666666667,11.1,17.3,77.375,15.295833333333333,22.3,0,1021.75,24
Birmingham,2016-09-18,14.270833333333334,8.8,19.3,80,6.283333333333333,9,0,1021.325,24
Birmingham,2016-09-19,14.166666666666666,12.7,15.3,89.29166666666667,9.583333333333334,14.5,0.5,1022.0208333333334,24
Birmingham,2016-09-20,14.416666666666666,10.4,17.6,75.33333333333333,5.120833333333334,8.4,0.1,1020.3791666666667,24
Birmingham,2016-09-21,14.479166666666668,9.3,19.3,83.875,10.854166666666666,15.4,1.6,1016.775,24
Birmingham,2016-09-22,13.804166666666667,10.3,17.2,78.41666666666667,10.55,13,0.9,1017.9208333333333,24
