city,date,pm25_mean,pm25_median,pm25_sd,n_values,n_sensors,temp_mean,temp_min,temp_max,rh_mean,wind_mean,wind_max,precip_sum,pressure_mean,n_hours
Manchester,2023-11-12,14.350000000000001,14.350000000000001,0.0707106781186545,2,2,6.183333333333334,1.9,8.1,89.45833333333333,13.995833333333334,19.5,5,1002.3625,24
Manchester,2023-11-13,14.35,14.35,1.7677669529663689,2,2,10.1375,7.5,12.4,81.66666666666667,27.783333333333335,39.8,11.8,992.075,24
Manchester,2023-11-14,9.085,9.085,1.294005409571382,2,2,9.35,8.3,11.5,89.08333333333333,14.879166666666666,20.5,8.099999999999998,1000.8375,24
Manchester,2023-11-15,8.04,8.04,0.6505382386916236,2,2,8.775,6,9.9,84.41666666666667,21.625,30.2,2.1000000000000005,1012.8541666666666,24
Manchester,2023-11-16,8.125,8.125,0.5868986283848339,2,2,5.375,2.4,7.9,94.875,5.545833333333333,8.4,0.8999999999999999,1014.1166666666667,24
Manchester,2023-11-17,12,12,0.9899494936611655,2,2,6.5,4.2,9.1,88.875,8.966666666666667,13.9,0.7,1017.2833333333333,24
Manchester,2023-11-18,13,13,1.4142135623730951,2,2,11.137500000000001,7.7,13.9,87.79166666666667,20.804166666666667,24.6,9.699999999999998,1005.5666666666667,24
Manchester,2023-11-19,8.04,8.04,1.711198410471445,2,2,11.029166666666667,9.9,12.1,85.79166666666667,22.5625,28.6,5.399999999999999,1001.2083333333334,24
Manchester,2023-11-20,8.23,8.23,1.272792206135786,2,2,9.179166666666667,7.1,11.3,90.54166666666667,10.266666666666667,15.3,0.8,1008.4375,24
Manchester,2023-11-21,6.42,6.42,0.6505382386916236,2,2,7.629166666666666,3.5,9.7,82.33333333333333,11.579166666666667,20.9,0,1025.9583333333333,24
Manchester,2023-11-22,5.085,5.085,1.6475588001646557,2,2,9.133333333333333,3.1,11.5,86.41666666666667,19.45,29.9,0.2,1027.3458333333333,24
Manchester,2023-11-23,9.02,9.02,1.258650070512054,2,2,10.966666666666667,8.3,12.3,84.58333333333333,26.425,35,2,1022.6125,24
Manchester,2023-11-24,6.045,6.045,1.2798632739476514,2,2,4.4125,-1.4,8.3,72.70833333333333,14.4625,19.2,0,1022.9291666666667,24
Manchester,2023-11-25,8.43,8.43,1.145512985522207,2,2,0.029166666666666653,-2.3,3.8,84.54166666666667,3.595833333333333,6.3,0,1022.0875,24
Manchester,2023-11-26,14.600000000000001,14.600000000000001,1.6970562748477143,2,2,2.020833333333333,-2,4.9,88.41666666666667,5,7.5,0.8,1013.7583333333333,24
Manchester,2023-11-27,25.75,25.75,1.7677669529663689,2,2,4.695833333333334,3.5,5.7,90.25,9.508333333333333,16.5,16.6,1002.6791666666667,24
Manchester,2023-11-28,14.95,14.95,1.2020815280171315,2,2,2.7333333333333334,0.5,5.4,90.875,6.466666666666667,12.3,0.2,1010.2833333333333,24
Manchester,2023-11-29,6.855,6.855,1.619274528917194,2,2,-1.0291666666666668,-4.3,1.6,89.875,4.125,6.4,0,1005.675,24
Manchester,2023-11-30,19.25,19.25,1.7677669529663689,2,2,0.03750000000000002,-3.8,3.7,85.20833333333333,11.145833333333334,16,0,1006.0541666666667,24
Manchester,2023-12-01,19.15,19.15,0.21213203435596475,2,2,-2.2,-5.3,3,87.33333333333333,7.133333333333334,11.1,0,1010.625,24
Manchester,2023-12-02,11.600000000000001,11.600000000000001,0.9899494936611668,2,2,-1.6583333333333332,-4.7,1.7,85.125,6.866666666666666,11.9,2.4,1014.0541666666667,24
Manchester,2023-12-03,22.4,22.4,2.8284271247461903,2,2,1.5,-1,3.7,89.79166666666667,8.820833333333333,19.3,4.8999999999999995,1009.0791666666667,24
Manchester,2023-12-04,17.4,17.4,0.5656854249492386,2,2,3.5458333333333334,1.7,4.6,91.54166666666667,15.520833333333334,25.2,12.599999999999998,999.6083333333333,24
Manchester,2023-12-05,9.575,9.575,1.590990257669732,2,2,3.466666666666667,-0.9,6,89.25,11.4375,17.5,6.7,1011.525,24
Manchester,2023-12-06,8.11,8.11,0.7071067811865469,2,2,0.6666666666666663,-3.6,4.2,83.875,10.533333333333333,21.9,0.1,1016.3666666666667,24
Manchester,2023-12-07,14.45,14.45,0.9192388155425111,2,2,5.8375,4,6.6,86.875,24.304166666666667,31.6,14.800000000000002,1003.1125,24
Manchester,2023-12-08,10.38,10.38,2.7152900397563426,2,2,6.883333333333334,5.5,8.8,89.625,17.25,22.8,1.3000000000000003,999.3708333333333,24
Manchester,2023-12-09,9.635,9.635,1.3647160876900366,2,2,8.266666666666666,6.3,11.5,85.625,28.8875,47.7,14.799999999999999,990.875,24
Manchester,2023-12-10,9.585,9.585,2.0011121907579295,2,2,7.4375,4.8,9.2,86.33333333333333,20.725,39.3,8.9,995.9416666666666,24
